fiscalDateEnding,available_date,is_totalRevenue,is_grossProfit,is_operatingIncome,is_ebit,is_ebitda,is_netIncome,is_interestExpense,is_incomeTaxExpense,is_incomeBeforeTax,cf_operatingCashflow,cf_capitalExpenditures,cf_dividendPayoutCommonStock,cf_netIncome,bs_totalAssets,bs_totalLiabilities,bs_totalShareholderEquity,bs_cashAndCashEquivalentsAtCarryingValue,bs_cashAndShortTermInvestments,bs_shortLongTermDebtTotal,bs_shortTermDebt,bs_longTermDebt,bs_currentDebt,bs_commonStockSharesOutstanding,is_totalRevenue_ttm,is_grossProfit_ttm,is_operatingIncome_ttm,is_ebit_ttm,is_ebitda_ttm,is_netIncome_ttm,is_interestExpense_ttm,is_incomeTaxExpense_ttm,is_incomeBeforeTax_ttm,cf_operatingCashflow_ttm,cf_capitalExpenditures_ttm,cf_netIncome_ttm,ticker,sector
2021-09-30,2021-11-04,455397.0,-3856000.0,-6815000.0,-6785220.0,-6335000.0,-6865000.0,79489.0,109082.0,-6865000.0,-4653459.0,1722459.0,,-6864839.0,231353000.0,11558000.0,219795000.0,118179000.0,118179000.0,9604368.0,684624.0,8678642.0,,3551000.0,807359.0,-10347486.0,-22117463.0,-22054169.0,-20333772.0,-22371628.0,317343.0,380982.0,-22371628.0,-18814656.0,5845313.0,-22371362.0,AQB,Consumer Defensive
2021-12-31,2022-03-10,417670.0,-2655148.0,-6042359.0,-6042359.0,-5562857.0,-6068121.0,77939.0,264581.0,-6068121.0,-5360967.0,1553437.0,,-6068121.0,228435000.0,14633000.0,213802000.0,88454988.0,88454988.0,9441025.0,693634.0,8523333.0,,3552000.0,1174832.0,-9611634.0,-22121822.0,-22058193.0,-20270629.0,-22322749.0,316442.0,566526.0,-22322749.0,-20472259.0,5713807.0,-22322588.0,AQB,Consumer Defensive
2022-03-31,2022-05-05,962881.0,-2312809.0,-5103806.0,-5036438.0,-4545875.0,-5111726.0,75288.0,7920.0,-5111726.0,-5326414.0,5762143.0,,-5111726.0,221647000.0,12776000.0,208871000.0,75509793.0,75509793.0,9351349.0,725325.0,8419290.0,,3550000.0,2063341.0,-10444160.0,-23140580.0,-23014544.0,-21158602.0,-23275584.0,312926.0,490681.0,-23275584.0,-21280279.0,10267767.0,-23275423.0,AQB,Consumer Defensive
2022-06-30,2022-08-09,1069706.0,-2180400.0,-5570539.0,-5461348.0,-4963619.0,-5536042.0,74694.0,-34497.0,-5536042.0,-5929994.0,24710566.0,,-5536042.0,220139000.0,16727000.0,203412000.0,118888000.0,118888000.0,9061012.0,740650.0,8114797.0,,3553000.0,2905654.0,-11004357.0,-23531704.0,-23325365.0,-21407351.0,-23580889.0,307410.0,347086.0,-23580889.0,-21270834.0,33748605.0,-23580728.0,AQB,Consumer Defensive
2022-09-30,2022-11-08,653432.0,-2864864.0,-5536610.0,-5367814.0,-4854725.0,-5440127.0,72313.0,241109.0,-5440127.0,-6696483.0,14410292.0,,-5440127.0,222685208.0,24876874.0,197808334.0,127008620.0,127008620.0,8567872.0,746303.0,7617173.0,,3833000.0,3103689.0,-10013221.0,-22253314.0,-21907959.0,-19927076.0,-22156016.0,300234.0,479113.0,-22156016.0,-23313858.0,46436438.0,-22156016.0,AQB,Consumer Defensive
2022-12-31,2023-03-07,450935.0,-3135884.0,-6112583.0,-6112583.0,-5589181.0,-6069300.0,68882.0,-43283.0,-6069300.0,-3053939.0,22593331.0,,-6069300.0,213840000.0,21919000.0,191921000.0,101638000.0,101638000.0,8897397.0,2408061.0,6286109.0,,3556000.0,3136954.0,-10493957.0,-22323538.0,-21978183.0,-19953400.0,-22157195.0,291177.0,171249.0,-22157195.0,-21006830.0,67476332.0,-22157195.0,AQB,Consumer Defensive
2023-03-31,2023-05-04,397846.0,-3161394.0,-6483078.0,-6419794.0,-5888068.0,-6486068.0,66274.0,69264000.0,-6486068.0,-6141553.0,22931293.0,,-6486068.0,206287000.0,20651000.0,185636000.0,72776543.0,72776543.0,9110620.0,2382412.0,6526105.0,,3558000.0,2571919.0,-11342542.0,-23702810.0,-23361539.0,-21295593.0,-23531537.0,282163.0,69427329.0,-23531537.0,-21821969.0,84645482.0,-23531537.0,AQB,Consumer Defensive
2023-06-30,2023-08-01,788430.0,-3002000.0,-6443000.0,-6442750.0,-5908000.0,-6509000.0,65789.0,65461.0,-6509000.0,-6104733.0,23655705.0,,-6508746.0,210215000.0,30871000.0,179344000.0,42842280.0,42842280.0,9052789.0,2410733.0,6441077.0,,3846000.0,2290643.0,-12164142.0,-24575271.0,-24342941.0,-22239974.0,-24504495.0,273258.0,69527287.0,-24504495.0,-21996708.0,83590621.0,-24504241.0,AQB,Consumer Defensive
2023-09-30,2023-11-07,733133.0,-3363000.0,-6074000.0,-6074784.0,-5534000.0,-6138000.0,63746.0,-541000.0,-6138000.0,-6216708.0,19669592.0,,-6138113.0,192546000.0,19357000.0,173189000.0,16767070.0,16767070.0,8733650.0,761099.0,7772695.0,,3847000.0,2370344.0,-12662278.0,-25112661.0,-25049911.0,-22919249.0,-25202368.0,264691.0,68745178.0,-25202368.0,-21516933.0,88849921.0,-25202227.0,AQB,Consumer Defensive
2023-12-31,2024-03-27,553250.0,-3282227.0,-8317041.0,-8317041.0,,-8424974.0,108158.0,,-8424974.0,-5773251.0,2632950.0,,-8424970.0,187551428.0,22534710.0,165016718.0,8203869.0,8203869.0,,,4496353.0,,3847022.0,2472659.0,-12808621.0,-27317119.0,-27254369.0,,-27558042.0,303967.0,,-27558042.0,-24236245.0,68889540.0,-27557897.0,AQB,Consumer Defensive
2024-03-31,2024-05-15,553250.0,-575544.0,-2526717.0,-2529167.0,-1953623.0,-11158248.0,208563.0,-4.0,-2710405.0,-4415926.0,1125954.0,,-11158248.0,176184000.0,22337000.0,153847000.0,2592467.0,2592467.0,8598799.0,3055914.0,5300649.0,,3849000.0,2628063.0,-10222771.0,-23360758.0,-23363742.0,,-32230222.0,446256.0,,-23782379.0,-22510618.0,47084201.0,-32230077.0,AQB,Consumer Defensive
2024-06-30,2024-08-06,180182.0,-139456.0,-3294970.0,-29566793.0,-29427337.0,-50514241.0,989976.0,-3.0,-30529825.0,-4325690.0,874130.0,,-50514241.0,127437000.0,24093000.0,103344000.0,728339.0,728339.0,10757441.0,5361955.0,5161394.0,,3860000.0,2019815.0,-7360227.0,-20212728.0,-46487785.0,,-76235463.0,1370443.0,,-47803204.0,-20731575.0,24302626.0,-76235572.0,AQB,Consumer Defensive
2024-09-30,2024-11-05,47812.0,-377245.0,-2361319.0,-2373382.0,-2227607.0,-3404331.0,1031000.0,-145775.0,-3404331.0,-4001489.0,673547.0,,-3404331.0,117785364.0,17713714.0,100071650.0,500434.0,500434.0,5678588.0,377274.0,5298947.0,,3866000.0,1334494.0,-4374472.0,-16500047.0,-42786383.0,,-73501794.0,2337697.0,,-45069535.0,-18516356.0,5306581.0,-73501790.0,AQB,Consumer Defensive
2024-12-31,2025-03-01,-705262.0,-705262.0,-48609570.0,-48620584.0,-48584740.0,-84115840.0,55529.0,7.0,-48676113.0,-1163120.0,213028.0,,-84115840.0,34061798.0,18221088.0,15840710.0,230362.0,230362.0,3309106.0,1289566.0,1996558.0,,3863000.0,75982.0,-1797507.0,-56792576.0,-83089926.0,-82193307.0,-149192660.0,2285068.0,-145775.0,-85320674.0,-13906225.0,2886659.0,-149192660.0,AQB,Consumer Defensive
2025-03-31,2025-05-15,0.0,,-1260000.0,743414.0,969448.0,401135.0,133650.0,,609764.0,-2361726000.0,4.0,,401135.0,29434440.0,12464205.0,16970235.0,1366328.0,1366328.0,1108120.0,1092641.0,,,3867000.0,-477268.0,,-55525859.0,-79817345.0,-79270236.0,-137633277.0,2210155.0,,-82000505.0,-2371216299.0,1760709.0,-137633277.0,AQB,Consumer Defensive
2025-06-30,2025-08-05,0.0,,-1768596.0,-3297328.0,-3071294.0,-3373037.0,90585.0,,-3387912.0,-1548321000.0,0.0,,-3373037000.0,26650968.0,13037043.0,13613925.0,729569.0,729569.0,8543523.0,8565412.0,,,3872587.0,-657450.0,,-53999485.0,-53547880.0,-52914193.0,-90492073.0,1310764.0,,-54858592.0,-3915211609.0,886579.0,-3460156036.0,AQB,Consumer Defensive
2025-09-30,2025-10-28,0.0,,-1412112.0,,-1484329.0,-1380773.0,0.0,,-1484330.0,-1651340000.0,4.0,,-980039135.0,24173791.0,11933588.0,12240203.0,951434.0,951434.0,7941014.0,7941014.0,,,3877695.0,-705262.0,,-53050278.0,,-52170915.0,-88468515.0,279764.0,,-52938591.0,-5562550120.0,213036.0,-4436790840.0,AQB,Consumer Defensive
2025-12-31,2026-03-01,0.0,,2016878.0,-2225647757.0,2014609.0,-14137812.0,206276235.0,,2032792.0,-3178269.0,4.0,,-21455064423.0,10343593.0,12234518.0,-1890925.0,501295.0,501295.0,3486141.0,,3486141.0,,3874000.0,0.0,,-2423830.0,,-1571566.0,-18490487.0,206500470.0,,-2229686.0,-5564565269.0,12.0,-25807739423.0,AQB,Consumer Defensive
2012-09-30,2012-11-29,310854402.0,32677756.0,2670612.0,2670612.0,5360359.0,1584560.0,850065.0,1250095.0,841646.0,4865168.0,1611092.0,,1584560.0,196388499.0,128038625.0,-7042121.0,21914177.0,21914177.0,,,,,414136000.0,,,,,,,,,,,,,ARKO,Consumer Cyclical
2012-12-31,2013-03-01,276881645.0,29598254.0,-512092.0,-512092.0,2224067.0,-462543.0,,214532.0,-883038.0,-3815250.0,2250850.0,,-462543.0,179152047.0,115575434.0,30713501.0,13654551.0,13654551.0,,,,,414604000.0,,,,,,,,,,,,,ARKO,Consumer Cyclical
2013-03-31,2013-05-30,254729177.0,23445959.0,-4003510.0,-4003510.0,-1489455.0,-1754106.0,,950004.0,-5340482.0,343361.0,1108795.0,,-2107615.0,179478375.0,120723473.0,28528645.0,13958259.0,13958259.0,33851575.0,17559718.0,,,414136000.0,,,,,,,,,,,,,ARKO,Consumer Cyclical
2013-06-30,2013-08-29,275980417.0,30091998.0,2870501.0,2870501.0,5424992.0,622395.0,,216724.0,1408160.0,3439266.0,1010739.0,,10176.0,177633080.0,118463125.0,28483615.0,13198751.0,13198751.0,36750780.0,20625421.0,,,414136000.0,1118445641.0,115813967.0,1025511.0,1025511.0,11519963.0,-9694.0,,2631355.0,-3973714.0,4832545.0,5981476.0,-975422.0,ARKO,Consumer Cyclical
2013-09-30,2013-11-29,422749468.0,52543032.0,4333758.0,4333758.0,8256344.0,843896.0,,402949.0,2256061.0,239614.0,1075287.0,,623564.0,306533390.0,229249113.0,50913086.0,23109315.0,23109315.0,74922727.0,35671912.0,,,536865000.0,1230340707.0,135679243.0,2688657.0,2688657.0,14415948.0,-750358.0,,1784209.0,-2559299.0,206991.0,5445671.0,-1936418.0,ARKO,Consumer Cyclical
2013-12-31,2014-03-01,444634905.0,55192352.0,-3594416.0,-3594416.0,1376744.0,-3250951.0,,1237455.0,-6068173.0,-104971.0,1732033.0,,-3028319.0,295451609.0,222527396.0,48037547.0,26631964.0,26631964.0,89771888.0,44670377.0,,,603465000.0,1398093967.0,161273341.0,-393667.0,-393667.0,13568625.0,-3538766.0,,2807132.0,-7744434.0,3917270.0,4926854.0,-4502194.0,ARKO,Consumer Cyclical
2014-03-31,2014-05-30,409659025.0,49798854.0,-6462177.0,-6462177.0,-1440974.0,-2722063.0,,2131518.0,-8511174.0,4190830.0,1486819.0,,-3152435.0,285757879.0,222442120.0,44776217.0,23395988.0,23395988.0,78202292.0,37349570.0,,,578736000.0,1553023815.0,187626236.0,-2852334.0,-2852334.0,13617106.0,-4506723.0,,3988646.0,-10915126.0,7764739.0,5304878.0,-5547014.0,ARKO,Consumer Cyclical
2014-06-30,2014-08-29,500371482.0,62101472.0,3222335.0,3222335.0,7992127.0,-263886.0,,194488.0,931331.0,3115031.0,1447441.0,,-169995.0,287862662.0,223546581.0,44744131.0,23415366.0,23415366.0,77634057.0,37443942.0,,,578736000.0,1777414880.0,219635710.0,-2500500.0,-2500500.0,16184241.0,-5393004.0,,3966410.0,-11391955.0,7440504.0,5741580.0,-5727185.0,ARKO,Consumer Cyclical
2014-09-30,2014-11-29,459269676.0,64258681.0,7509570.0,7509570.0,12154318.0,370320.0,,1413949.0,4931175.0,11312410.0,2492058.0,,459099.0,277263595.0,210081177.0,38457090.0,19829500.0,19829500.0,66811283.0,28079711.0,,,578736000.0,1813935088.0,231351359.0,675312.0,675312.0,20082215.0,-5866580.0,,4977410.0,-8716841.0,18513300.0,7158351.0,-5891650.0,ARKO,Consumer Cyclical
2014-12-31,2015-03-01,379476426.0,63293381.0,6202294.0,6202294.0,10702974.0,-548469.0,,1287888.0,3301337.0,4362343.0,2105330.0,,240227.0,298865847.0,228721607.0,38966712.0,20916767.0,20916767.0,108131816.0,30950388.0,,,578736000.0,1748776609.0,239452388.0,10472022.0,10472022.0,29408445.0,-3164098.0,,5027843.0,652669.0,22980614.0,7531648.0,-2623104.0,ARKO,Consumer Cyclical
2015-03-31,2015-05-30,303958925.0,52410196.0,-4928483.0,-4928482.58,-15082.58,-2935823.0,,2084663.0,-8016389.0,12773685.0,2262135.0,,-3191473.0,336943264.0,272491390.0,36334933.0,35263316.0,35263316.0,107241899.0,29240592.0,,,578865000.0,1643076509.0,242063730.0,12005716.0,12005716.42,30834336.42,-3377858.0,,4980988.0,1147454.0,31563469.0,8306964.0,-2662142.0,ARKO,Consumer Cyclical
2015-06-30,2015-08-29,481219195.0,79006042.0,5633843.0,5633843.0,11729556.0,-1934124.0,,532354.0,-763951.0,7341406.0,2705230.0,,-2539880.0,446023106.0,383289257.0,34319253.0,27278870.0,27278870.0,116479674.0,37405002.0,,,579326000.0,1623924222.0,258968300.0,14417224.0,14417224.42,34571765.42,-5048096.0,,5318854.0,-547828.0,35789844.0,9564753.0,-5032027.0,ARKO,Consumer Cyclical
2015-09-30,2015-11-29,522608961.0,100542705.0,17162785.0,17162785.0,23463823.0,6206931.0,,4316900.0,13885389.0,24084313.0,2748208.0,,6203361.0,433118767.0,360434826.0,40787024.0,20508275.0,20508275.0,89394302.0,13123868.0,,,579513500.0,1687263507.0,295252324.0,24070439.0,24070439.42,45881270.42,788515.0,,8221805.0,8406386.0,48561747.0,9820903.0,712235.0,ARKO,Consumer Cyclical
2015-12-31,2016-02-29,431167714.0,87614269.0,6187860.0,6187860.0,12385730.0,447324.0,,652380.0,1967919.0,-4238675.0,2932888.0,,428333.0,415281919.0,340883356.0,41653791.0,20181444.0,20181444.0,163878608.0,63367124.0,,,580646000.0,1738954795.0,319573212.0,24056005.0,24056005.42,47564026.42,1784308.0,,7586297.0,7072968.0,39960729.0,10648461.0,900341.0,ARKO,Consumer Cyclical
2016-03-31,2016-05-30,396199473.0,86282388.0,-1538972.0,-1538972.0,5366339.0,-3781126.0,,1996332.0,-5374578.0,13583140.0,5218847.0,,-3785909.0,505456164.0,367237768.0,33019213.0,41690185.0,41690185.0,143373461.0,58468468.0,,,582391000.0,1831195343.0,353445404.0,27445516.0,27445516.0,52945448.0,939005.0,,7497966.0,9714779.0,40770184.0,13605173.0,305905.0,ARKO,Consumer Cyclical
2016-06-30,2016-08-29,511120528.0,98704769.0,7865215.0,7865215.0,14678330.0,1390357.0,,196474.0,3831518.0,1394764.0,4067910.0,,1387247.0,544962934.0,405608087.0,34376360.0,72096163.0,72096163.0,180903057.0,59812078.0,,,582675000.0,1861096676.0,373144131.0,29676888.0,29676888.0,55894222.0,4263486.0,,7162086.0,14310248.0,34823542.0,14967853.0,4233032.0,ARKO,Consumer Cyclical
2016-09-30,2016-11-29,523528501.0,108362720.0,14221504.0,14221504.0,21078449.0,2450585.0,,2467123.0,8987969.0,17590759.0,6823601.0,,2447918.0,554500253.0,409321667.0,37766544.0,45742484.0,45742484.0,172480193.0,50511349.0,,,583906000.0,1862016216.0,380964146.0,26735607.0,26735607.0,53508848.0,507140.0,,5312309.0,9412828.0,28329988.0,19043246.0,477589.0,ARKO,Consumer Cyclical
2016-12-31,2017-03-01,529840116.0,103784000.0,5248909.0,5248909.0,12965894.0,-5513652.0,,1861503.0,-2217867.0,5892597.0,26276214.0,,-5518583.0,720486918.0,552076152.0,62150124.0,40952813.0,40952813.0,290118355.0,34381229.0,,,620342000.0,1960688618.0,397133877.0,25796656.0,25796656.0,54089012.0,-5453836.0,,6521432.0,5227042.0,38461260.0,42386572.0,-5469327.0,ARKO,Consumer Cyclical
2017-03-31,2017-05-30,562040089.0,98613711.0,-7487782.0,-7487782.0,1563820.0,-12436566.0,,6303045.0,-20946188.0,-4267097.0,8729672.0,,-12439603.0,746717192.0,566303873.0,53771501.0,58280460.0,58280460.0,291598608.0,25064745.0,,,722947000.0,2126529234.0,409465200.0,19847846.0,19847846.0,50286493.0,-14109276.0,,10828145.0,-10344568.0,20611023.0,45897397.0,-14123021.0,ARKO,Consumer Cyclical
2017-06-30,2017-08-29,717407333.0,134560388.0,12955307.0,12955307.0,22755210.0,-327093.0,,104922.0,1850184.0,4805779.0,7715506.0,,-328240.0,793053923.0,604881460.0,61519651.0,49007252.0,49007252.0,287254823.0,29105008.0,,,746677000.0,2332816039.0,445320819.0,24937938.0,24937938.0,58363373.0,-15826726.0,,10736593.0,-12325902.0,24022038.0,49544993.0,-15838508.0,ARKO,Consumer Cyclical
2017-09-30,2017-11-29,744119310.0,140639266.0,19519701.0,19519701.0,29369501.0,6312052.0,,2216502.0,13384719.0,16153933.0,11965604.0,,6310638.0,808158006.0,599639917.0,76469606.0,42896218.0,42896218.0,229068537.0,33525019.0,,,760572000.0,2553406848.0,477597365.0,30236135.0,30236135.0,66654425.0,-11965259.0,,10485972.0,-7929152.0,22585212.0,54686996.0,-11975788.0,ARKO,Consumer Cyclical
2017-12-31,2018-03-01,702850902.0,125031900.0,3607023.0,3607023.0,13796413.0,5263536.0,,4579836.0,4792504.0,10756121.0,10850959.0,,5257788.0,807858661.0,589949419.0,84222324.0,35087366.0,35087366.0,303852741.0,65082193.0,,,758295000.0,2726417634.0,498845265.0,28594249.0,28594249.0,67484944.0,-1188071.0,,13204305.0,-918781.0,27448736.0,39261741.0,-1199417.0,ARKO,Consumer Cyclical
2018-03-31,2018-05-30,654171726.0,108690858.0,-10999541.0,-10999541.0,-1116680.0,-9331824.0,,9085805.0,-20273227.0,-4736796.0,6895978.0,,-9331824.0,877653511.0,671401936.0,75358288.0,50405258.0,50405258.0,385704833.0,95954003.0,,,758185000.0,2818549271.0,508922412.0,25082490.0,25082490.0,64804444.0,1916671.0,,15987065.0,-245820.0,26979037.0,37428047.0,1908362.0,ARKO,Consumer Cyclical
2018-06-30,2018-08-29,972858704.0,157739660.0,12708361.0,12708361.0,26603613.0,16610994.0,,390345.0,24688789.0,24386737.0,19900226.0,,16610994.0,1076592952.0,850330207.0,89986605.0,64077030.0,64077030.0,499688379.0,120607659.0,,,758863000.0,3074000642.0,532101684.0,24835544.0,24835544.0,68652847.0,18854758.0,,16272488.0,22592785.0,46559995.0,49612767.0,18847596.0,ARKO,Consumer Cyclical
2018-09-30,2018-11-29,1051999230.0,167868808.0,10389838.0,10389838.0,25254577.0,-2009952.0,,662286.0,-1539286.0,5157255.0,10758783.0,,-2009952.0,1072555396.0,849077637.0,88407653.0,50396162.0,50396162.0,500136635.0,112449826.0,,,759212000.0,3381880562.0,559331226.0,15705681.0,15705681.0,64537923.0,10532754.0,,14718272.0,7668780.0,35563317.0,48405946.0,10527006.0,ARKO,Consumer Cyclical
2018-12-31,2019-03-01,886207081.0,168727672.0,13364798.0,13364798.0,28009947.0,4786073.0,,1384907.0,10225959.0,33048186.0,11197454.0,,4786073.0,1029225853.0,799447000.0,92093539.0,29957749.0,29957749.0,449270509.0,62462295.0,,,759305000.0,3565236741.0,603026998.0,25463456.0,25463456.0,78751457.0,10055291.0,,11523343.0,13102235.0,57855382.0,48752441.0,10055291.0,ARKO,Consumer Cyclical
2019-03-31,2019-03-31,784547306.0,141199108.0,1062570.0,1062570.0,30751231.0,-19563410.0,,3160734.0,-27977812.0,15441131.0,10094970.0,,-19563410.0,1724799460.0,1520956588.0,73978858.0,33369394.0,33369394.0,1168252539.0,57482038.0,,,773060000.0,3695612321.0,635535248.0,37525567.0,37525567.0,110619368.0,-176295.0,,5598272.0,5397650.0,78033309.0,51951433.0,-176295.0,ARKO,Consumer Cyclical
2019-06-30,2019-06-30,999946202.0,172258960.0,21857154.0,430469.0,30670039.0,-7045308.0,,637171.0,-8043094.0,18831012.0,7354366.0,,-7045308.0,1728584438.0,1533300456.0,68113144.0,37722547.0,37722547.0,1179251310.0,66461935.0,,,746451000.0,3722699819.0,650054548.0,46674360.0,25247675.0,114685794.0,-23832597.0,,5845098.0,-27334233.0,72477584.0,39405573.0,-23832597.0,ARKO,Consumer Cyclical
2019-09-30,2019-11-05,983845003.0,177805650.0,25301766.0,1846740.0,32432724.0,-5410793.0,,180657.0,-5144410.0,38019101.0,11421379.0,,-5410793.0,1700214026.0,1510129163.0,64370864.0,37934238.0,37934238.0,1171577871.0,41163626.0,,,760303000.0,3654545592.0,659991390.0,61586288.0,16704577.0,121863941.0,-27233438.0,,5363469.0,-30939357.0,105339430.0,40068169.0,-27233438.0,ARKO,Consumer Cyclical
2019-12-31,2020-03-19,1280256411.0,137868565.0,1324000.0,-45137758.0,-32173164.0,-10239155.0,,10331326.0,1917189.0,-107978.0,2.0,,1199009.0,1847365000.0,1652475000.0,65773000.0,32117000.0,32117000.0,1339663000.0,101955000.0,,,442332000.0,4048594922.0,629132283.0,49545490.0,-41797979.0,61680830.0,-42258666.0,,14309888.0,-39248127.0,72183266.0,28870717.0,-30820502.0,ARKO,Consumer Cyclical
2020-03-31,2020-05-13,899880000.0,32156000.0,-7984000.0,-4739000.0,12332000.0,-10456000.0,9896000.0,-2011000.0,-14868000.0,23912000.0,12078000.0,0.0,-12857000.0,1867609069.0,1705607603.0,45114920.0,128665783.0,128665783.0,1404072026.0,61157111.0,,,442332000.0,4163927616.0,520089175.0,40498920.0,-47599549.0,43261599.0,-33151256.0,,9138154.0,-26138315.0,80654135.0,30853747.0,-24114092.0,ARKO,Consumer Cyclical
2020-06-30,2020-07-31,814275000.0,86784000.0,47710000.0,48122000.0,64936000.0,21895000.0,12925000.0,2510000.0,35019000.0,77996000.0,8433000.0,1559000.0,32509000.0,1876513154.0,1676189939.0,57128072.0,148283319.0,148283319.0,1384597281.0,61302399.0,,,442332000.0,3978256414.0,434614215.0,66351766.0,91982.0,77527560.0,-4210948.0,,11010983.0,16923779.0,139819123.0,31932381.0,15440216.0,ARKO,Consumer Cyclical
2020-09-30,2020-12-22,960078000.0,75069000.0,32114000.0,32353000.0,48524000.0,9688000.0,10500000.0,4672000.0,21829000.0,24590000.0,8272000.0,1559000.0,17157000.0,1879900651.0,1672199982.0,60809105.0,165965871.0,165965871.0,1383649301.0,62731497.0,318667000.0,,442332000.0,3954489411.0,331877565.0,73164000.0,30598242.0,93618836.0,10887845.0,,15502326.0,43897189.0,126390022.0,28783002.0,38008009.0,ARKO,Consumer Cyclical
2020-12-31,2021-03-25,1236482000.0,64353000.0,8474000.0,8739000.0,33079000.0,-7940000.0,21268000.0,-6670000.0,-13363000.0,47344000.0,15893000.0,1559000.0,-6693000.0,2739809000.0,2448389000.0,291581000.0,311425000.0,311425000.0,2006637000.0,97700000.0,708802000.0,,442332000.0,3910715000.0,258362000.0,80314000.0,84475000.0,158871000.0,13187000.0,54589000.0,-1499000.0,28617000.0,173842000.0,44676000.0,30116000.0,ARKO,Consumer Cyclical
2021-03-31,2021-05-13,1484356000.0,65866000.0,13239000.0,15646000.0,39888000.0,-14736000.0,31024000.0,-722000.0,-15384000.0,11276000.0,17525000.0,1559000.0,-14662000.0,2650554000.0,2371232000.0,279469000.0,204986000.0,204986000.0,1926643000.0,86683000.0,644764000.0,,124361000.0,4495191000.0,292072000.0,101537000.0,104860000.0,186427000.0,8907000.0,75717000.0,-210000.0,28101000.0,161206000.0,50123000.0,28311000.0,ARKO,Consumer Cyclical
2021-06-30,2021-08-12,1909814000.0,521453000.0,45756000.0,47344000.0,73006000.0,25519000.0,14598000.0,8212000.0,33785000.0,47741000.0,15288000.0,1434000.0,25573000.0,2769385000.0,2464496000.0,305042000.0,229399000.0,229399000.0,1956141000.0,68044000.0,675588000.0,,133032000.0,5590730000.0,726741000.0,99583000.0,104082000.0,194497000.0,12531000.0,77390000.0,5492000.0,26867000.0,130951000.0,56978000.0,21375000.0,ARKO,Consumer Cyclical
2021-09-30,2021-11-10,2035023000.0,549726000.0,54723000.0,53906000.0,76369000.0,35534000.0,17365000.0,4795000.0,40380000.0,60530000.0,15532000.0,1449000.0,35585000.0,2808430000.0,2467852000.0,340690000.0,275185000.0,275185000.0,1956383000.0,68507000.0,679560000.0,,133925000.0,6665675000.0,1201398000.0,122192000.0,125635000.0,222342000.0,38377000.0,84255000.0,5615000.0,45418000.0,166891000.0,64238000.0,39803000.0,ARKO,Consumer Cyclical
2021-12-31,2022-02-23,1988205000.0,88134000.0,28364000.0,26756000.0,52404000.0,12881000.0,24041000.0,-651000.0,12199000.0,39644000.0,178106000.0,1450000.0,12931000.0,2942275000.0,2588599000.0,353452000.0,252141000.0,252141000.0,2080773000.0,98028000.0,676625000.0,,124953000.0,7417398000.0,1225179000.0,142082000.0,143652000.0,241667000.0,59198000.0,87028000.0,11634000.0,70980000.0,159191000.0,226451000.0,59427000.0,ARKO,Consumer Cyclical
2022-03-31,2022-05-04,1972811000.0,76831000.0,19289000.0,20395000.0,45031000.0,2239000.0,17081000.0,1005000.0,3314000.0,30062000.0,20667000.0,3892000.0,2318000.0,2940949000.0,2599217000.0,341489000.0,241220000.0,241220000.0,2072273000.0,99937000.0,675868000.0,,125433000.0,7905853000.0,1236144000.0,148132000.0,148401000.0,246810000.0,76173000.0,73085000.0,13361000.0,89678000.0,177977000.0,229593000.0,76407000.0,ARKO,Consumer Cyclical
2022-06-30,2022-08-08,2540263000.0,106780000.0,48274000.0,57271000.0,81624000.0,31754000.0,16336000.0,9157000.0,40935000.0,42100000.0,24626000.0,3849000.0,31806000.0,2949768000.0,2603985000.0,345548000.0,248518000.0,248518000.0,2059685000.0,99432000.0,675102000.0,,130558000.0,8536302000.0,821471000.0,150650000.0,158328000.0,255428000.0,82408000.0,74823000.0,14306000.0,96828000.0,172336000.0,238931000.0,82640000.0,ARKO,Consumer Cyclical
2022-09-30,2022-11-07,2449647000.0,128698000.0,65732000.0,68408000.0,94469000.0,24943000.0,22472000.0,20898000.0,45936000.0,67601000.0,27785000.0,3851000.0,24994000.0,3089265000.0,2719258000.0,369887000.0,283375000.0,283375000.0,2163899000.0,73170000.0,722097000.0,,130388000.0,8950926000.0,400443000.0,161659000.0,172830000.0,273528000.0,71817000.0,79930000.0,30409000.0,102384000.0,179407000.0,251184000.0,72049000.0,ARKO,Consumer Cyclical
2022-12-31,2023-02-27,2180078000.0,106242000.0,33719000.0,34388000.0,61090000.0,12811000.0,16964000.0,4497000.0,17357000.0,69493000.0,25693000.0,5051000.0,12860000.0,3255170000.0,2874280000.0,380834000.0,298529000.0,298529000.0,2258959000.0,74964000.0,740043000.0,,121508000.0,9142799000.0,418551000.0,167014000.0,180462000.0,282214000.0,71747000.0,72853000.0,35557000.0,107542000.0,209256000.0,98771000.0,71978000.0,ARKO,Consumer Cyclical
2023-03-31,2023-05-08,2088496000.0,80488000.0,8953000.0,16163000.0,44562000.0,-2580000.0,20812000.0,-2158000.0,-4685000.0,15883000.0,23380000.0,5027000.0,-2527000.0,3590797000.0,3215762000.0,375080000.0,255852000.0,255852000.0,2487247000.0,82050000.0,793596000.0,,120253000.0,9258484000.0,422208000.0,156678000.0,176230000.0,281745000.0,66928000.0,76584000.0,32394000.0,99543000.0,195077000.0,101484000.0,67133000.0,ARKO,Consumer Cyclical
